movie_id,tmdbId,cast,director
1199,68,"[('Sam Lowry', 'Jonathan Pryce'), (""Archibald 'Harry' Tuttle"", 'Robert De Niro'), ('Mrs. Ida Lowry', 'Katherine Helmond')]",Terry Gilliam
1200,679,"[('Lieutenant Ellen Ripley', 'Sigourney Weaver'), ('Corporal Dwayne Hicks', 'Michael Biehn'), ('Hicks body double', 'James Remar')]",James Cameron
1201,429,"[('Tuco', 'Eli Wallach'), ('Blondie', 'Clint Eastwood'), ('Sentenza/Angel Eyes', 'Lee Van Cleef')]",Sergio Leone
1202,13446,"[('Withnail', 'Richard E. Grant'), ('Marwood (I)', 'Paul McGann'), ('Montague Withnail (Uncle Monty)', 'Richard Griffiths')]",Bruce Robinson
1203,389,"[('Juror 8', 'Henry Fonda'), ('Juror 1', 'Martin Balsam'), ('Juror 2', 'John Fiedler')]",Sidney Lumet
1204,947,"[('T.E. Lawrence', ""Peter O'Toole""), ('Prince Feisal', 'Alec Guinness'), ('Auda abu Tayi', 'Anthony Quinn')]",David Lean
1205,-1,[],
1206,185,"[('Alexander  DeLarge', 'Malcolm McDowell'), ('Mr. Alexander', 'Patrick Magee'), ('Mrs. Alexander', 'Adrienne Corri')]",Stanley Kubrick
1207,595,"[('Atticus Finch', 'Gregory Peck'), ('Tom Robinson', 'Brock Peters'), ('Bob Ewell', 'James Anderson')]",Robert Mulligan
1208,28,"[('Captain Benjamin L. Willard', 'Martin Sheen'), ('Colonel Walter E. Kurtz', 'Marlon Brando'), ('Lieutenant Colonel Bill Kilgore', 'Robert Duvall')]",Francis Ford Coppola
1209,335,"[('Frank', 'Henry Fonda'), ('Jill McBain', 'Claudia Cardinale'), ('Cheyenne', 'Jason Robards')]",Sergio Leone
1210,1892,"[('Luke Skywalker', 'Mark Hamill'), ('Han Solo', 'Harrison Ford'), ('Princess Leia', 'Carrie Fisher')]",Richard Marquand
1211,144,"[('Damiel', 'Bruno Ganz'), ('Cassiel', 'Otto Sander'), ('Marion', 'Solveig Dommartin')]",Wim Wenders
1212,1092,"[('Holly Martins', 'Joseph Cotten'), ('Anna Schmidt', 'Alida Valli'), ('Harry Lime', 'Orson Welles')]",Carol Reed
1213,769,"[('James Conway', 'Robert De Niro'), ('Henry Hill', 'Ray Liotta'), ('Tommy DeVito', 'Joe Pesci')]",Martin Scorsese
1214,348,"[('Arthur Dallas', 'Tom Skerritt'), ('Ellen Ripley', 'Sigourney Weaver'), ('Joan Lambert', 'Veronica Cartwright')]",Ridley Scott
1215,766,"[('Ash', 'Bruce Campbell'), ('Sheila', 'Embeth Davidtz'), ('Lord Arthur', 'Marcus Gilbert')]",Sam Raimi
1216,175,"[('Jacques Mayol', 'Jean-Marc Barr'), ('Enzo Molinari', 'Jean Reno'), ('Johana Baker', 'Rosanna Arquette')]",Luc Besson
1217,11645,"[('Taro Takatora Ichimonji', 'Akira Terao'), ('Jiro Masatora Ichimonji', 'Jinpachi Nezu'), ('Saburo Naotora Ichimonji', 'Daisuke Ryû')]",Akira Kurosawa
1218,10835,"[('Jeff', 'Chow Yun-fat'), ('Insp. Li Ying / Little Eagle', 'Danny Lee Sau-Yin'), ('Jennie', 'Sally Yeh')]",John Woo
1219,539,"[('Norman Bates', 'Anthony Perkins'), ('Lila Crane', 'Vera Miles'), ('Sam Loomis', 'John Gavin')]",Alfred Hitchcock
1220,525,"[('Elwood Blues (as Elwood)', 'Dan Aykroyd'), (""'Joliet' Jake Blues (as Jake)"", 'John Belushi'), ('Reverend Cleophus James', 'James Brown')]",John Landis
1221,240,"[('Don Michael Corleone', 'Al Pacino'), ('Tom Hagen', 'Robert Duvall'), ('Kay Corleone', 'Diane Keaton')]",Francis Ford Coppola
1222,600,"[('Pvt. Joker', 'Matthew Modine'), ('Animal Mother', 'Adam Baldwin'), ('Pvt. Pyle', ""Vincent D'Onofrio"")]",Stanley Kubrick
1223,530,"[('Wallace (voice)', 'Peter Sallis')]",Nick Park
1224,10705,"[('Henry V', 'Kenneth Branagh'), ('Chorus', 'Derek Jacobi'), ('Exeter', 'Brian Blessed')]",Kenneth Branagh
1225,279,"[('Antonio Salieri', 'F. Murray Abraham'), ('Wolfgang Amadeus Mozart', 'Tom Hulce'), ('Constanze Mozart', 'Elizabeth Berridge')]",Miloš Forman
1226,3109,"[('Sean Thornton', 'John Wayne'), ('Mary Kate Danaher', ""Maureen O'Hara""), (""Squire 'Red' Will Danaher"", 'Victor McLaglen')]",John Ford
1227,311,"[(""David 'Noodles' Aaronson"", 'Robert De Niro'), (""Maximilian 'Max' Bercovicz"", 'James Woods'), ('Deborah Gelly', 'Elizabeth McGovern')]",Sergio Leone
1228,1578,"[('Jake La Motta', 'Robert De Niro'), ('Joey La Motta', 'Joe Pesci'), ('Vickie Thailer', 'Cathy Moriarty')]",Martin Scorsese
1230,703,"[('Alvy Singer', 'Woody Allen'), ('Annie Hall', 'Diane Keaton'), ('Rob', 'Tony Roberts')]",Woody Allen
1231,9549,"[('Gus Grissom', 'Fred Ward'), ('Gordon Cooper', 'Dennis Quaid'), ('John Glenn', 'Ed Harris')]",Philip Kaufman
1232,1398,"[('Stalker', 'Aleksandr Kaydanovskiy'), ('Ecrivain', 'Анатолій Солоніцин'), ('Physicien', 'Nikolay Grinko')]",Andrei Tarkovsky
1233,387,"[('Kapitän-Leutnant Heinrich Lehmann-Willenbrock', 'Jürgen Prochnow'), ('Leutnant Werner', 'Herbert Grönemeyer'), ('Der Leitende/Fritz Grade', 'Klaus Wennemann')]",Wolfgang Petersen
1234,9277,"[('Henry Gondorff', 'Paul Newman'), ('Johnny Hooker', 'Robert Redford'), ('Doyle Lonnegan', 'Robert Shaw')]",George Roy Hill
1235,343,"[('Maude', 'Ruth Gordon'), ('Harold Parker Chasen', 'Bud Cort'), ('Glaucus', 'Cyril Cusack')]",Hal Ashby
1236,37291,"[('Maria Coughlin', 'Adrienne Shelly'), ('Matthew Slaughter', 'Martin Donovan'), ('Jean Coughlin', 'Merritt Nelson')]",Hal Hartley
1237,490,"[('Antonius Block', 'Max von Sydow'), ('Jöns', 'Gunnar Björnstrand'), ('Death', 'Bengt Ekerot')]",Ingmar Bergman
1238,11235,"[('Felix Harper', 'Burt Lancaster'), ('Mac', 'Peter Riegert'), ('Ben', 'Fulton Mackay')]",Bill Forsyth
1240,218,"[('The Terminator', 'Arnold Schwarzenegger'), ('Kyle Reese', 'Michael Biehn'), ('Sarah Connor', 'Linda Hamilton')]",James Cameron
1241,763,"[('Lionel Cosgrove', 'Tim Balme'), ('Paquita Maria Sanchez', 'Diana Peñalver'), ('Mum', 'Elizabeth Moody')]",Peter Jackson
1242,9665,"[('Col. Robert Gould Shaw', 'Matthew Broderick'), ('Pvt. Trip', 'Denzel Washington'), ('Maj. Cabot Forbes', 'Cary Elwes')]",Edward Zwick
1243,18971,"[('Rosencrantz', 'Gary Oldman'), ('Guildenstern', 'Tim Roth'), ('The Player', 'Richard Dreyfuss')]",Tom Stoppard
1244,696,"[('Isaac Davis', 'Woody Allen'), ('Mary Wilkie', 'Diane Keaton'), ('Yale', 'Michael Murphy')]",Woody Allen
1245,379,"[('Bernie Bernbaum', 'John Turturro'), ('Tom Reagan', 'Gabriel Byrne'), ('Verna Bernbaum', 'Marcia Gay Harden')]",Joel Coen
1246,207,"[('John Keating', 'Robin Williams'), ('Todd Anderson', 'Ethan Hawke'), ('Neil Perry', 'Robert Sean Leonard')]",Peter Weir
1247,37247,"[('Ben Braddock', 'Dustin Hoffman'), ('Mrs. Robinson', 'Anne Bancroft'), ('Elaine Robinson', 'Katharine Ross')]",Mike Nichols
1248,1480,"[('Ramon Miguel Vargas', 'Charlton Heston'), (""Susan 'Susie' Vargas"", 'Janet Leigh'), ('Police Captain Hank Quinlan', 'Orson Welles')]",Orson Welles
1249,9322,"[('Nikita', 'Anne Parillaud'), ('Rico', 'Marc Duret'), ('Coyotte', 'Patrick Fontana')]",Luc Besson
1250,826,"[('Cmdr. Shears', 'William Holden'), ('Col. Nicholson', 'Alec Guinness'), ('Maj. Warden', 'Jack Hawkins')]",David Lean
1251,422,"[('Guido Anselmi', 'Marcello Mastroianni'), ('Claudia', 'Claudia Cardinale'), ('Luisa Anselmi', 'Anouk Aimée')]",Federico Fellini
1252,829,"[('Jake Gittes', 'Jack Nicholson'), ('Evelyn Cross Mulwray', 'Faye Dunaway'), ('Noah Cross', 'John Huston')]",Roman Polanski
1253,828,"[('Klaatu, alias Mr. Carpenter', 'Michael Rennie'), ('Helen Benson', 'Patricia Neal'), ('Bobby Benson', 'Billy Gray')]",Robert Wise
1254,3090,"[('Fred C. Dobbs', 'Humphrey Bogart'), ('Howard', 'Walter Huston'), ('Bob Curtin', 'Tim Holt')]",John Huston
1255,9964,"[('Ozzy', 'Terry Potter'), ('Barry', ""Pete O'Herne""), ('Giles', 'Craig Smith')]",Peter Jackson
1256,3063,"[('Rufus T. Firefly', 'Groucho Marx'), ('Pinky', 'Harpo Marx'), ('Chicolini', 'Chico Marx')]",Leo McCarey
1257,13667,"[('Lane Meyer', 'John Cusack'), ('Al Meyer', 'David Ogden Stiers'), ('Jenny Meyer', 'Kim Darby')]",Savage Steve Holland
1258,694,"[('Jack Torrance', 'Jack Nicholson'), ('Wendy Torrance', 'Shelley Duvall'), ('Danny Torrance', 'Danny Lloyd')]",Stanley Kubrick
1259,235,"[('Gordie Lachance', 'Wil Wheaton'), ('Chris Chambers', 'River Phoenix'), ('Teddy Duchamp', 'Corey Feldman')]",Rob Reiner
1260,832,"[('Hans Beckert', 'Peter Lorre'), ('Frau Beckmann', 'Ellen Widmann'), ('Elsie Beckmann', 'Inge Landgut')]",Fritz Lang
1261,765,"[(""Ashley 'Ash' J. Williams"", 'Bruce Campbell'), ('Annie Knowby', 'Sarah Berry'), ('Jake', 'Dan Hicks')]",Sam Raimi
1262,5925,"[('Captain Hilts', 'Steve McQueen'), ('Flight Lt. Hendley', 'James Garner'), ('Roger Bartlett', 'Richard Attenborough')]",John Sturges
1263,11778,"[('Michael Vronsky', 'Robert De Niro'), ('Stan', 'John Cazale'), ('Steven Pushkov', 'John Savage')]",Michael Cimino
1264,4485,"[('Jules', 'Frédéric Andréi'), ('Gorodish', 'Richard Bohringer'), ('Weinstadt', 'Roland Bertin')]",Jean-Jacques Beineix
1265,137,"[('Phil Connors', 'Bill Murray'), ('Rita', 'Andie MacDowell'), ('Larry', 'Chris Elliott')]",Harold Ramis
1266,33,"[('Bill Munny', 'Clint Eastwood'), ('Little Bill Daggett', 'Gene Hackman'), ('Ned Logan', 'Morgan Freeman')]",Clint Eastwood
1267,982,"[('Capt./Maj. Bennett Marco', 'Frank Sinatra'), ('Raymond Shaw', 'Laurence Harvey'), ('Mrs. Iselin', 'Angela Lansbury')]",John Frankenheimer
1268,8428,"[('Mark Hunter', 'Christian Slater'), ('Nora Diniro', 'Samantha Mathis'), ('Loretta Creswood', 'Annie Ross')]",Allan Moyle
1269,212,"[('Mortimer Brewster', 'Cary Grant'), ('Elaine Harper', 'Priscilla Lane'), ('Jonathan Brewster', 'Raymond Massey')]",Frank Capra
1270,105,"[('Marty McFly', 'Michael J. Fox'), ('Dr. Emmett Brown', 'Christopher Lloyd'), ('Lorraine Baines', 'Lea Thompson')]",Robert Zemeckis
1271,1633,"[('Evelyn Couch', 'Kathy Bates'), ('Ruth Jamison', 'Mary-Louise Parker'), ('Ninny Threadgoode', 'Jessica Tandy')]",Jon Avnet
1272,11202,"[('Gen. George S. Patton Jr.', 'George C. Scott'), ('Gen. Omar N. Bradley', 'Karl Malden'), ('Capt. Chester B. Hansen', 'Stephen Young')]",Franklin J. Schaffner
1273,1554,"[('Zack', 'Tom Waits'), ('Jack', 'John Lurie'), ('Roberto', 'Roberto Benigni')]",Jim Jarmusch
1274,149,"[('Shôtarô Kaneda (voice)', 'Mitsuo Iwata'), ('Tetsuo Shima (voice)', 'Nozomu Sasaki'), ('Kei (voice)', 'Mami Koyama')]",Katsuhiro Ōtomo
1275,8009,"[(""Connor 'The Highlander' MacLeod"", 'Christopher Lambert'), ('Brenda J. Wyatt', 'Roxanne Hart'), (""Victor 'The Kurgan' Kruger"", 'Clancy Brown')]",Russell Mulcahy
1276,903,"[('Luke Jackson', 'Paul Newman'), ('Dragline', 'George Kennedy'), ('Boss Paul', 'Luke Askew')]",Stuart Rosenberg
1277,11673,"[('Cyrano de Bergerac', 'Gérard Depardieu'), ('Roxane', 'Anne Brochet'), ('Christian de Neuvillette', 'Vincent Pérez')]",Jean-Paul Rappeneau
1278,3034,"[('Dr. Frederick Frankenstein', 'Gene Wilder'), ('The Monster', 'Peter Boyle'), ('Igor', 'Marty Feldman')]",Mel Brooks
1279,339,"[('Corky', 'Winona Ryder'), ('Victoria Snelling', 'Gena Rowlands'), ('Rock Manager', 'Lisanne Falk')]",Jim Jarmusch
1280,10404,"[('Song Lian', 'Gong Li'), ('Chen Zuo Qian', 'Ma Jing-Wu'), ('Mei Shan', 'He Saifei')]",Zhang Yimou
1281,914,"[('Hynkel - Dictator of Tomania / A Jewish Barber', 'Charlie Chaplin'), ('Benzini Napaloni', 'Jack Oakie'), ('Commander Schultz', 'Reginald Gardiner')]",Charlie Chaplin
1282,756,"[('Narrator - Narrative Introductions', 'Deems Taylor'), (""Mickey Mouse (segment 'The Sorcerer's Apprentice') (voice)"", 'Walt Disney'), (""Soloist (segment 'Ave Maria') (singing voice)"", 'Julietta Novis')]",Samuel Armstrong
1283,288,"[('Marshal Will Kane', 'Gary Cooper'), ('Amy Fowler Kane', 'Grace Kelly'), ('Mayor Jonas Henderson', 'Thomas Mitchell')]",Fred Zinnemann
1284,910,"[('Philip Marlowe', 'Humphrey Bogart'), ('Vivian Sternwood Rutledge', 'Lauren Bacall'), ('Eddie Mars', 'John Ridgely')]",Howard Hawks
1285,2640,"[('Veronica Sawyer', 'Winona Ryder'), ('J.D.', 'Christian Slater'), ('Heather Duke', 'Shannen Doherty')]",Michael Lehmann
1286,16633,"[('Richard Collier', 'Christopher Reeve'), ('Elise McKenna', 'Jane Seymour'), ('William Fawcett Robinson', 'Christopher Plummer')]",Jeannot Szwarc
1287,665,"[('Judah Ben-Hur', 'Charlton Heston'), ('Quintus Arrius', 'Jack Hawkins'), ('Esther', 'Haya Harareet')]",William Wyler
1288,11031,"[('Nigel Tufnel', 'Christopher Guest'), ('David St. Hubbins', 'Michael McKean'), ('Derek Smalls', 'Harry Shearer')]",Rob Reiner
1289,11314,"[('Himself (uncredited)', 'Lou Dobbs'), ('Himself (archive footage) (uncredited)', 'Ted Koppel')]",Godfrey Reggio
1290,15143,"[('Keith Nelson', 'Eric Stoltz'), ('Watts', 'Mary Stuart Masterson'), ('Amanda Jones', 'Lea Thompson')]",Howard Deutch
1291,89,"[('Indiana Jones', 'Harrison Ford'), ('Professor Henry Jones', 'Sean Connery'), ('Dr. Marcus Brody', 'Denholm Elliott')]",Steven Spielberg
1292,10322,"[('Chance', 'Peter Sellers'), ('Eve Rand', 'Shirley MacLaine'), ('Benjamin Rand', 'Melvyn Douglas')]",Hal Ashby
1293,783,"[('Mahatma Gandhi', 'Ben Kingsley'), ('Margaret Bourke-White', 'Candice Bergen'), ('General Dyer', 'Edward Fox')]",Richard Attenborough
1294,-1,[],
1295,10644,"[('Tomas', 'Daniel Day-Lewis'), ('Tereza', 'Juliette Binoche'), ('Sabina', 'Lena Olin')]",Philip Kaufman
1296,11257,"[('Charlotte Bartlett', 'Maggie Smith'), ('Lucy Honeychurch', 'Helena Bonham Carter'), ('Mr. Emerson', 'Denholm Elliott')]",James Ivory
1297,14370,"[('Chris Knight', 'Val Kilmer'), ('Mitch Taylor', 'Gabriel Jarret'), ('Jordan Cochran', 'Michelle Meyrink')]",Martha Coolidge
1298,12104,"[(""Pink's Mother"", 'Christine Hargreaves'), (""Pink's Father"", 'James Laurenson'), (""Pink's Wife"", 'Eleanor David')]",Alan Parker
1299,625,"[('Sydney Schanberg', 'Sam Waterston'), ('Dith Pran', 'Haing S. Ngor'), ('Major Reeves, Military Attache', 'Craig T. Nelson')]",Roland Joffé
1300,8816,"[('Ingemar', 'Anton Glanzelius'), ('Gunnar', 'Tomas von Brömssen'), ('Ingemars Mutter', 'Anki Lidén')]",Lasse Hallström
1301,830,"[('Dr. Edward Morbius', 'Walter Pidgeon'), ('Altaira Morbius', 'Anne Francis'), ('Commander John J. Adams', 'Leslie Nielsen')]",Fred M. Wilcox
1302,2323,"[('Ray Kinsella', 'Kevin Costner'), ('Annie Kinsella', 'Amy Madigan'), ('Karin Kinsella', 'Gaby Hoffmann')]",Phil Alden Robinson
1303,983,"[('Daniel Dravot', 'Sean Connery'), ('Peachy Carnehan', 'Michael Caine'), ('Rudyard Kipling', 'Christopher Plummer')]",John Huston
1304,642,"[('Butch Cassidy', 'Paul Newman'), ('Sundance Kid', 'Robert Redford'), ('Etta Place', 'Katharine Ross')]",George Roy Hill
1305,655,"[('Travis Henderson', 'Harry Dean Stanton'), ('Jane Henderson', 'Nastassja Kinski'), ('Walt Henderson', 'Dean Stockwell')]",Wim Wenders
1306,10341,"[('Sam Farber, alias Trevor McPhee', 'William Hurt'), ('Claire Tourneur', 'Solveig Dommartin'), ('Chico Remy', 'Chick Ortega')]",Wim Wenders
1307,639,"[('Sally Albright', 'Meg Ryan'), ('Harry Burns', 'Billy Crystal'), ('Marie', 'Carrie Fisher')]",Rob Reiner
1308,266022,"[('Grant', 'John Stockwell'), ('Gale', 'Janeane Garofalo'), ('Martin', 'Brian Drillinger')]",Keoni Waxman
1309,168450,"[('Seth Carlson', 'Gabriel Mann'), ('Knowledge Johnson', 'Laurence Mason'), ('Sheriff Mott', 'Murphy Guyer')]",John G. Young
1310,30180,"[('', 'Valerie M. Agnew'), ('', 'Carrie Akre'), ('', 'Jeff Ament')]",Doug Pray
1311,31388,"[('Blake', 'Hulk Hogan'), ('Sarah', 'Mila Kunis'), ('Lenny', 'Don Stark')]",John Murlowski
1312,41801,"[('Evelyn Stephens', 'Tilda Swinton'), ('Madelyn Stephens', 'Amy Madigan'), ('Renee', 'Karen Sillas')]",Susan Streitfeld
1313,66034,"[('Vic', 'Richard Dreyfuss'), ('Rita Everly', 'Ellen Barkin'), ('Mickey Holliday', 'Jeff Goldblum')]",Larry Bishop
1314,348138,"[('Kathy', 'Susan Floyd'), ('Claire', 'Nadia Dajani'), ('David', 'Dan Futterman')]",Jon Sherman
1315,96288,"[('', 'Gisèle Freund'), ('', 'Sylvia Beach'), ('', 'Janet Flanner')]",Greta Schiller
1316,-1,[],
1317,61536,"[('Nat Moyer', 'Walter Matthau'), ('Midge Carter', 'Ossie Davis'), ('Clara Gelber', 'Amy Irving')]",Herb Gardner
1318,18762,"[('JC', 'Sean Pertwee'), ('Chloe', 'Catherine Zeta-Jones'), ('Dean Raymond', 'Ewan McGregor')]",Carl Prechezer
1319,331367,[],
1320,8077,"[('Ripley', 'Sigourney Weaver'), ('Dillon', 'Charles S. Dutton'), ('Clemens', 'Charles Dance')]",David Fincher
1321,814,"[('David Kessler', 'David Naughton'), ('Nurse Alex Price', 'Jenny Agutter'), ('Jack Goodman', 'Griffin Dunne')]",John Landis
1322,41671,"[('Jacob Sterling', 'Stephen Macht'), ('Andrea Livingston', 'Shawn Weatherly'), ('Lisa Sterling', 'Megan Ward')]",Tony Randel
1323,27214,"[('John Baxter', 'Tony Roberts'), ('Nancy Baxter', 'Tess Harper'), ('Elliot West', 'Robert Joy')]",Richard Fleischer
1324,52263,"[('Bill Martin', 'Robin Thomas'), ('Claire Martin', 'Starr Andreeff'), ('Todd Martin', 'Allen Cutler')]",Steve White
1325,33519,"[('Keyes Terry', 'Ross Partridge'), ('Orderly', 'Robert Harvey'), ('Llanie', 'Lala Sloatman')]",John Murlowski
1326,16235,"[('Father Adamsky', 'James Olson'), ('Anthony Montelli', 'Burt Young'), ('Dolores Montelli', 'Rutanya Alda')]",Damiano Damiani
1327,11449,"[('George Lutz', 'James Brolin'), ('Kathy Lutz', 'Margot Kidder'), ('Father Delaney', 'Rod Steiger')]",Stuart Rosenberg
1328,41848,"[('Frank', 'Kim Coates'), ('Debbie', 'Dawna Wightman'), ('Mrs. Moriarty', 'Helen Hughes')]",Tom Bery
1329,25944,"[('Count Dracula', 'Udo Kier'), ('Mario Balato, the Servant', 'Joe Dallesandro'), ('Il Marchese Di Fiore', 'Vittorio De Sica')]",Paul Morrissey
1330,24913,"[('Muffy / Buffy St. John', 'Deborah Foreman'), ('Arch Cummings', 'Thomas F. Wilson'), ('Ferryman', 'Lloyd Berry')]",Fred Walton
1331,49126,"[('Elliot Hoover', 'Anthony Hopkins'), ('Janice Templeton', 'Marsha Mason'), ('Bill Templeton', 'John Beck')]",Robert Wise
1332,32076,"[('Cal Jamison', 'Martin Sheen'), ('Jessica Halliday', 'Helen Shaver'), ('Chris Jamison', 'Harley Cross')]",John Schlesinger
1333,571,"[('Melanie Daniels', 'Tippi Hedren'), ('Mitch Brenner', 'Rod Taylor'), ('Annie Hayworth', 'Suzanne Pleshette')]",Alfred Hitchcock
1334,8851,"[('Steve Andrews', 'Steve McQueen'), ('Jane Martin', 'Aneta Corsaut'), ('Lieutenant Dave', 'Earl Rowe')]",Irvin S. Yeaworth Jr.
1335,37843,"[('Harry Caulder', 'David Huffman'), ('Catherine Hutton', 'Marianna Hill'), ('Sergeant Royko', 'Burt Young')]",Jeffrey Bloom
1336,32146,"[('Bill Chrushank', 'Jeff Fahey'), ('Dr. Agatha Webb', 'Lindsay Duncan'), ('Karen Chrushank', 'Kim Delaney')]",Eric Red
1337,30346,"[('Cabman John Gray', 'Boris Karloff'), ('Joseph', 'Bela Lugosi'), (""Dr. Wolfe 'Toddy' MacFarlane"", 'Henry Daniell')]",Robert Wise
1339,6114,"[('Dracula', 'Gary Oldman'), ('Mina Murray / Elisabeta', 'Winona Ryder'), ('Professor Van Helsing', 'Anthony Hopkins')]",Francis Ford Coppola
1340,229,"[(""Frankenstein's Monster"", 'Boris Karloff'), ('Dr. Henry Frankenstein', 'Colin Clive'), ('Dr. Septimus Pretorius', 'Ernest Thesiger')]",James Whale
1341,13549,"[('Marian Rolf', 'Karen Black'), ('Ben Rolf', 'Oliver Reed'), ('Arnold Allardyce', 'Burgess Meredith')]",Dan Curtis
1342,9529,"[('Helen Lyle', 'Virginia Madsen'), ('The Candyman / Daniel Robitaille', 'Tony Todd'), ('Trevor Lyle', 'Xander Berkeley')]",Bernard Rose
1343,1598,"[('Max Cady', 'Robert De Niro'), ('Sam Bowden', 'Nick Nolte'), ('Leigh Bowden', 'Jessica Lange')]",Martin Scorsese
1344,11349,"[('Sam Bowden', 'Gregory Peck'), ('Max Cady', 'Robert Mitchum'), ('Peggy Bowden', 'Polly Bergen')]",J. Lee Thompson
1345,7340,"[('Carrie White', 'Sissy Spacek'), ('Margaret White', 'Piper Laurie'), ('Sue Snell', 'Amy Irving')]",Brian De Palma
1346,6217,"[('Irena Gallier', 'Nastassja Kinski'), ('Paul Gallier', 'Malcolm McDowell'), ('Oliver Yates', 'John Heard')]",Paul Schrader
1347,377,"[('Lt. Thompson', 'John Saxon'), ('Marge Thompson', 'Ronee Blakley'), ('Nancy Thompson', 'Heather Langenkamp')]",Wes Craven
1348,653,"[(""Count Orlok 'Nosferatu'"", 'Max Schreck'), ('Hutter (as Gustav v. Wangenheim)', 'Gustav von Wangenheim'), (""Hutter's Wife Ellen (as Greta Schroeder)"", 'Greta Schröder')]",F.W. Murnau
1349,28198,"[('Nosferatu', 'Klaus Kinski'), ('Professor Paris Catalano', 'Christopher Plummer'), ('Don Alvise', 'Donald Pleasence')]",Augusto Caminito
1350,794,"[('Robert Thorn', 'Gregory Peck'), ('Katherine Thorn', 'Lee Remick'), ('Keith Jennings', 'David Warner')]",Richard Donner
1351,31640,"[('Alex Gates', 'Jack Nicholson'), ('Jason', 'Stephen Dorff'), (""Gabriela 'Gabby'"", 'Jennifer Lopez')]",Bob Rafelson
1352,8744,"[('Dova', 'Matt Dillon'), ('Janet Boudreaux', 'Faye Dunaway'), ('Milo', 'Gary Sinise')]",Kevin Spacey
1353,25189,"[('Rose Morgan', 'Barbra Streisand'), ('Gregory Larkin', 'Jeff Bridges'), ('Hannah Morgan', 'Lauren Bacall')]",Barbra Streisand
1354,145,"[('Bess McNeill', 'Emily Watson'), ('Jan Nyman', 'Stellan Skarsgård'), ('Dodo McNeill', 'Katrin Cartlidge')]",Lars von Trier
1355,2212,"[('Martin Bells', 'Ewan McGregor'), ('Katherine', 'Patricia Arquette'), ('Inspector Thomas Albert Cray', 'Nick Nolte')]",Ole Bornedal
1356,199,"[('Captain Jean-Luc Picard', 'Patrick Stewart'), ('Commander William T. Riker', 'Jonathan Frakes'), ('Lt. Commander Data', 'Brent Spiner')]",Jonathan Frakes
1357,7863,"[('David Helfgott', 'Geoffrey Rush'), ('(Young) David Helfgott', 'Noah Taylor'), ('Peter Helfgott', 'Armin Mueller-Stahl')]",Scott Hicks
1358,12498,"[('Karl Childers', 'Billy Bob Thornton'), ('Doyle Hargraves', 'Dwight Yoakam'), ('Charles Bushman', 'J.T. Walsh')]",Billy Bob Thornton
1359,9279,"[('Howard Langston', 'Arnold Schwarzenegger'), ('Ted Maltin', 'Phil Hartman'), ('Myron Larabee', 'Sinbad')]",Brian Levant
1360,53234,"[('Nicolo', 'Tomás Milián'), ('Mavi', 'Daniela Silverio'), ('Ida', 'Christine Boisson')]",Michelangelo Antonioni
1361,17204,"[('Himself (voice)', 'Joe Berlinger'), ('Himself (voice)', 'Bruce Sinofsky'), ('Himself', 'Jessie Miskelly')]",Joe Berlinger
1362,-1,[],
1363,21539,"[('Dudley', 'Denzel Washington'), ('Julia Biggs', 'Whitney Houston'), ('Reverend Henry Biggs', 'Courtney B. Vance')]",Penny Marshall
1364,85589,"[('Randbæk', 'Stellan Skarsgård'), ('Henrik Larsen', 'Gard B. Eidsvold'), ('Jakob Holm', 'Bjørn Sundquist')]",Hans Petter Moland
1365,12709,"[('Le Marquis Grégoire Ponceludon de Malavoy', 'Charles Berling'), ('Le Marquis de Bellegarde', 'Jean Rochefort'), ('Madame de Blayac', 'Fanny Ardant')]",Patrice Leconte
1366,20539,"[('John Proctor', 'Daniel Day-Lewis'), ('Abigail Williams', 'Winona Ryder'), ('Judge Thomas Danforth', 'Paul Scofield')]",Nicholas Hytner
