movie_id,title,director,actors,synopsis,genres,poster,year
1308,I Shot a Man in Vegas,Keoni Waxman,"[('Grant', 'John Stockwell'), ('Gale', 'Janeane Garofalo'), ('Martin', 'Brian Drillinger')]",Friends flash back to a fight between pals that left one dead earlier that night in Las Vegas.,['Comedy'],/6ZCDVjhgAQ9cht6a7mdO4GWj4DW.jpg,1995
1309,Parallel Sons,John G. Young,"[('Seth Carlson', 'Gabriel Mann'), ('Knowledge Johnson', 'Laurence Mason'), ('Sheriff Mott', 'Murphy Guyer')]","Seth is a youth with artistic leanings, a fascination with Black pop culture, and a dead-end life in an Adirondack village. He's alternatively sensitive and brutal with Kristen, who wants a sexual relationship that he explosively rejects. Late one night, as he's closing the cafe where he works, a young Black man attempts to rob him at gun point but faints from illness. Seth takes the man, Knowledge, an escapee from a nearby prison, to a family cabin where he nurses him and they begin a tentative friendship. When the sheriff learns of Seth's harboring a fugitive, a confrontation looms. Relationships between fathers and their children dominate the subplots.","['Drama', 'Romance']",/dJELQa4E08UrkKhO7q1ySWqkUmO.jpg,1995
1310,Hype!,Doug Pray,"[('', 'Valerie M. Agnew'), ('', 'Carrie Akre'), ('', 'Jeff Ament')]","This documentary examines the Seattle scene as it became the focus of a merging of punk rock, heavy metal, and innovation. Building from the grass roots, self-promoted and self-recorded until break-out success of bands like Nirvana brought the record industry to the Pacific Northwest, a phenomenon was born.",['Documentary'],/vfR9veCwZMZXfpCF5QlnaLFoSr1.jpg,1996
1311,Santa with Muscles,John Murlowski,"[('Blake', 'Hulk Hogan'), ('Sarah', 'Mila Kunis'), ('Lenny', 'Don Stark')]","Penurious but muscle-bound Blake Thorne has made a vast fortune marketing health food and health supplements. He once was a nice fellow, but as his wealth increases, he becomes increasingly self-centered and decadent. One day, he gets in a great paint-gun fight that goes too far. Blake escapes the cops by running into a shopping mall, quickly donning a Santa Suit and pretending to be St. Nick. A head injury causes Blake to suffer amnesia, and an opportunistic ""elf"" decides to convince Blake that he is indeed Santa. This leads ""Santa"" to help save an orphanage, filled with adorable moppets, from the machinations of a greedy, insane doctor.",['Comedy'],/boEGRrIUT1jOMZEkhhePTK5cQW9.jpg,1996
1312,Female Perversions,Susan Streitfeld,"[('Evelyn Stephens', 'Tilda Swinton'), ('Madelyn Stephens', 'Amy Madigan'), ('Renee', 'Karen Sillas')]","An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.",['Drama'],/1BpcbWgw6sX1oTb4M0qgGUPljwg.jpg,1996
1313,Mad Dog Time,Larry Bishop,"[('Vic', 'Richard Dreyfuss'), ('Rita Everly', 'Ellen Barkin'), ('Mickey Holliday', 'Jeff Goldblum')]","With his boss in the madhouse, a mobster is temporary boss of the criminal empire just as vicious rivals threaten the control of the empire.",['Crime'],/rF7JPTZRkf3ysaAx99JqtDb0abu.jpg,1996
1314,Breathing Room,Jon Sherman,"[('Kathy', 'Susan Floyd'), ('Claire', 'Nadia Dajani'), ('David', 'Dan Futterman')]","She's Kathy, a comix cartoonist; he's David, teaching English to new immigrants. It's New York City, with 29 shopping days left until Christmas, and they're in love. Or are they? Their romance has been on-again, off-again because David can't bring himself to say, ""I love you."" He can say it in French, Russian, Japanese, Chinese, but not English. So, when she learns at an inopportune time that he's applied for a job in Ho Chi Minh City, she asks for breathing room until Christmas; the film chronicles the ensuing days of restless indecision.",['Romance'],/qCRHQSeVQ2pscu8ntonD5fzYRUX.jpg,1996
1315,Paris Was a Woman,Greta Schiller,"[('', 'Gisèle Freund'), ('', 'Sylvia Beach'), ('', 'Janet Flanner')]","Women (many of them lesbian) artists, writers, photographers, designers, and adventurers settled in Paris between the wars. They embraced France, some developed an ex-pat culture, and most cherished a way of life quite different than the one left behind.",['Documentary'],/5on0ZrRNirUFhzQ1IBC2SGZ1566.jpg,1995
1316,Anna,,[],Released,['Drama'],Midnight Man,1996
1316,Anna,,[],Released,['Drama'],Mardock Scramble: The Third Exhaust,1996
1316,Anna,,[],Released,['Drama'],Avalanche Sharks,1996
1317,I'm Not Rappaport,Herb Gardner,"[('Nat Moyer', 'Walter Matthau'), ('Midge Carter', 'Ossie Davis'), ('Clara Gelber', 'Amy Irving')]","Old Nat Moyer is a talker, a philosopher, and a troublemaker with a fanciful imagination. His companion is Midge Carter, who is half-blind, but still the super of an apartment house. When he is threatened with retirement, Nat battles on his behalf. Nat also takes on his daughter, a drug dealer, and a mugger in this appealing version of a really 'odd couple'.",['Comedy'],/xgCiW1oDaJM2zZWrHLlqO3Q8ABm.jpg,1996
1318,Blue Juice,Carl Prechezer,"[('JC', 'Sean Pertwee'), ('Chloe', 'Catherine Zeta-Jones'), ('Dean Raymond', 'Ewan McGregor')]","JC is the hero of the Cornish surfing community. Staring thirty hard in the face, he fears that the wave that has carried him through a prolonged adolescence is heading for the rocks as his girlfriend pressures him for commitment and his friends contemplate growing up.","['Comedy', 'Drama']",/57S6FYgFdj4hJsRKhL2ypBSDODF.jpg,1995
1319,Kids of Survival,,[],"Kids of Survival is an Emmy Award-winning feature-length documentary about three years of work and struggle inside the acclaimed South Bronx art/education group, Tim Rollins + K.O.S. For over a decade, artist-educator Tim Rollins, working with Puerto Rican and Dominican teenagers in the Bronx, has made large-scale paintings now hanging in major museums and collections around the world. In Kids of Survival, five teenage boys from the Bronx use their talents as modern artists to wage a crucial personal battle.",['Documentary'],,1993
1320,Alien³,David Fincher,"[('Ripley', 'Sigourney Weaver'), ('Dillon', 'Charles S. Dutton'), ('Clemens', 'Charles Dance')]","After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.","['Action', 'Horror', 'Sci-Fi', 'Thriller']",/p7mUd9GpmCYV5qhkKGmiEerFK3i.jpg,1992
1321,"American Werewolf in London, An",John Landis,"[('David Kessler', 'David Naughton'), ('Nurse Alex Price', 'Jenny Agutter'), ('Jack Goodman', 'Griffin Dunne')]",Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.,['Horror'],/r5CbVhy3vO6SqdOTwinZVtaRbhb.jpg,1981
1322,Amityville 1992: It's About Time,Tony Randel,"[('Jacob Sterling', 'Stephen Macht'), ('Andrea Livingston', 'Shawn Weatherly'), ('Lisa Sterling', 'Megan Ward')]","When an old clock arrives at home as a gift, strange things begin to happen. The family that proudly assigned a privileged place to the clock in the living room, is unaware that this thing is a link to an old and evil house...",['Horror'],/nJiglOtMoWIwBpiGLxMRVqk2GGG.jpg,1992
1323,Amityville 3-D,Richard Fleischer,"[('John Baxter', 'Tony Roberts'), ('Nancy Baxter', 'Tess Harper'), ('Elliot West', 'Robert Joy')]","To debunk the Amityville house's infamous reputation and take advantage of a rock-bottom asking price, skeptical journalist John Baxter buys the place and settles in to write his first novel. But as soon as the ink on the deed has dried, people who have come into contact with John and the house begin to meet with shocking fates. Is it all just coincidence, or is the house really the gateway to hell?",['Horror'],/nttiT4ebfMQXYS0hJ0YdTzikZMq.jpg,1983
1324,Amityville: Dollhouse,Steve White,"[('Bill Martin', 'Robin Thomas'), ('Claire Martin', 'Starr Andreeff'), ('Todd Martin', 'Allen Cutler')]","A dollhouse that is a replica of the infamous Amityville haunted house is given to a little girl. Soon after, all sorts of horrible unexplained accidents start to happen. The family must work together to fight off the terrifying evil that has inhabited their lives.",['Horror'],/e2h6nV7RAUiNQNeK4dqbmqbEorF.jpg,1996
1325,Amityville: A New Generation,John Murlowski,"[('Keyes Terry', 'Ross Partridge'), ('Orderly', 'Robert Harvey'), ('Llanie', 'Lala Sloatman')]","When young photographer Keyes (Ross Partridge) snaps a picture of a mysterious homeless man the subject insists he take a dark yet strangely beautiful antique mirror. Back at Keyes' home, the demonic forces of the infamous Long Island horror-house find new life through the mirror's frightening reflections. As unsuspecting victims gaze into the shimmering glass, they witness the",['Horror'],/k38YBT6yg22NziWVOT7p1ULLzQ9.jpg,1993
1326,Amityville II: The Possession,Damiano Damiani,"[('Father Adamsky', 'James Olson'), ('Anthony Montelli', 'Burt Young'), ('Dolores Montelli', 'Rutanya Alda')]","The Lutz family have managed to flee their home with their lives intact, but before them, another family lived in this house and were caught up in the original evil who weren't so lucky...",['Horror'],/qzvf4p6bKyadZQo2aZFsR4uuT2W.jpg,1982
1327,"Amityville Horror, The",Stuart Rosenberg,"[('George Lutz', 'James Brolin'), ('Kathy Lutz', 'Margot Kidder'), ('Father Delaney', 'Rod Steiger')]","George Lutz and his wife Kathleen, move into their Long Island dream house with their children only for their lives to be turned into a hellish nightmare. The legacy of a murder committed in the house gradually affects the family and a priest is brought in to try and exorcise the demonic presence from their home.",['Horror'],/orociMcS1GExIcuiGbYYHlRlcL8.jpg,1979
1328,"Amityville Curse, The",Tom Bery,"[('Frank', 'Kim Coates'), ('Debbie', 'Dawna Wightman'), ('Mrs. Moriarty', 'Helen Hughes')]","Five people spend the night in an abandoned house, the Amityville haunted house, and soon find themselves terrorized by assorted ghosts, venomous insects and ghostly apparitions.",['Horror'],/iUZMWvsHivx5V0JAUGWl1v1Q0aC.jpg,1990
1329,Blood For Dracula (Andy Warhol's Dracula),Paul Morrissey,"[('Count Dracula', 'Udo Kier'), ('Mario Balato, the Servant', 'Joe Dallesandro'), ('Il Marchese Di Fiore', 'Vittorio De Sica')]","Deathly ill Count Dracula and his slimy underling, Anton, travel to Italy in search of a virgin's blood. They're welcomed at the crumbling estate of indebted Marchese Di Fiore, who's desperate to marry off his daughters to rich suitors. But there, instead of pure women, the count encounters incestuous lesbians with vile blood and Marxist manservant Mario, who's suspicious of the aristocratic Dracula.",['Horror'],/c4WFR6nV3oOkuKqxrVOs6ZOnXMd.jpg,1974
1330,April Fool's Day,Fred Walton,"[('Muffy / Buffy St. John', 'Deborah Foreman'), ('Arch Cummings', 'Thomas F. Wilson'), ('Ferryman', 'Lloyd Berry')]","A group of eight college friends gather together at an island mansion belonging to heiress Muffy St. John to celebrate their final year of school. They soon discover that each has a hidden secret from their past which is revealed, and soon after, they turn up dead.","['Comedy', 'Horror']",/FiDprIXcWbAPz4sB3vYjxSjHrU.jpg,1986
1331,Audrey Rose,Robert Wise,"[('Elliot Hoover', 'Anthony Hopkins'), ('Janice Templeton', 'Marsha Mason'), ('Bill Templeton', 'John Beck')]","A man is convinced that a young girl is the reincarnation of his own daughter Audrey Rose, who died in a fiery car accident, along with his wife, two minutes before the girl was born.",['Horror'],/aSleSJrBJ6hKA8HfVuF9mehuyTR.jpg,1977
1332,"Believers, The",John Schlesinger,"[('Cal Jamison', 'Martin Sheen'), ('Jessica Halliday', 'Helen Shaver'), ('Chris Jamison', 'Harley Cross')]","Mourning the accidental death of his wife and having just moved to New York with his young son, laconic police psychologist Cal Jamison (Martin Sheen) is reluctantly drawn into a series of grisly, ritualistic murders involving the immolation of two youths.","['Horror', 'Thriller']",/wMDOgjHoDdKKj3UNZzjP8AW0wxR.jpg,1987
1333,"Birds, The",Alfred Hitchcock,"[('Melanie Daniels', 'Tippi Hedren'), ('Mitch Brenner', 'Rod Taylor'), ('Annie Hayworth', 'Suzanne Pleshette')]","Chic socialite Melanie Daniels enjoys a passing flirtation with an eligible attorney in a San Francisco pet shop and, on an impulse, follows him to his hometown bearing a gift of lovebirds. But upon her arrival, the bird population runs amok. Suddenly, the townsfolk face a massive avian onslaught, with the feathered fiends inexplicably attacking people all over Bodega Bay.",['Horror'],/z0iYrJ6GsAMP3abOha7uGMuc5kZ.jpg,1963
1334,"Blob, The",Irvin S. Yeaworth Jr.,"[('Steve Andrews', 'Steve McQueen'), ('Jane Martin', 'Aneta Corsaut'), ('Lieutenant Dave', 'Earl Rowe')]","A mysterious creature from another planet, resembling a giant blob of jelly, lands on earth. The people of a nearby small town refuse to listen to some teenagers who have witnessed the blob's destructive power. In the meantime, the blob just keeps on getting bigger.","['Horror', 'Sci-Fi']",/zVkexIhS9zhazR5EP0e79G8IswT.jpg,1958
1335,Blood Beach,Jeffrey Bloom,"[('Harry Caulder', 'David Huffman'), ('Catherine Hutton', 'Marianna Hill'), ('Sergeant Royko', 'Burt Young')]","Something or someone is attacking people one by one on the beach. Some of them are mutilated, but most of them are sucked into the sand, disappearing without a trace. What is the creature responsible? Where does it live, and where did it come from? And is there any chance of it reproducing? Meanwhile, David Huffman and Mariana Hill are once-almost-married old friends, reunited over the death of her mother on the beach, and searching for clues in the abandoned buildings where they used to play when they were young.","['Action', 'Horror']",/mAwNNxx1LZaiVCOiryZuJQJtzQP.jpg,1981
1336,Body Parts,Eric Red,"[('Bill Chrushank', 'Jeff Fahey'), ('Dr. Agatha Webb', 'Lindsay Duncan'), ('Karen Chrushank', 'Kim Delaney')]","A criminal psychologist loses his arm in a car crash, and becomes one of three patients to have their missing limbs replaced by those belonging to an executed serial killer. One of them dies violently, and disturbing occurrences start happening to the surviving two.",['Horror'],/3agESGnlIs3LB8OPa2mMvpJ3DNc.jpg,1991
1337,"Body Snatcher, The",Robert Wise,"[('Cabman John Gray', 'Boris Karloff'), ('Joseph', 'Bela Lugosi'), (""Dr. Wolfe 'Toddy' MacFarlane"", 'Henry Daniell')]","Edinburgh, 1831. Among those who undertake the illegal trade of grave robbery is Gray, ostensibly a cab driver. Formerly a medical student convicted of grave robbery, Gray holds a grudge against Dr. MacFarlane who had escaped detection and punishment.",['Horror'],/tZ47yRIG8pT33Dw827LvsFiuIAu.jpg,1945
1339,Bram Stoker's Dracula,Francis Ford Coppola,"[('Dracula', 'Gary Oldman'), ('Mina Murray / Elisabeta', 'Winona Ryder'), ('Professor Van Helsing', 'Anthony Hopkins')]","When Dracula leaves the captive Jonathan Harker and Transylvania for London in search of Mina Harker -- the spitting image of Dracula's long-dead wife, Elisabeta -- obsessed vampire hunter Dr. Van Helsing sets out to end the madness.","['Horror', 'Romance']",/ioHxm3D3JdSXR61LRhcVb8KdZOz.jpg,1992
